"457858164,2025-05-27T06:44:13Z,1404/03/06 10:14,علی,alireader,quote,داداش الان توی این پیج دنبال چی هستی،اگر تحلیلگری برو سهمی بخر که الان میره بالا،الان چنبره زدی اینجا هر روز برای سهامداران می ذاری"
"457858158,2025-05-27T06:44:09Z,1404/03/06 10:14,سعید,sa110000000,twit,#وساپا یک سوم ارزش ذاتی سهم ...نصف قیمت سال 99.......خیلی اشکار سرکوب قیمت و ........امروز هم مقداری اضاه کردیم"
"457858151,2025-05-27T06:43:54Z,1404/03/06 10:13,سینوهه,user110,quote,#شستان \nمدت زمان زیادی نیست ۲۰ روز کاری به نظرتون؟؟؟؟؟؟؟؟"
"457858134,2025-05-27T06:43:40Z,1404/03/06 10:13,علی رستمی,rostami_tahlil,twit,#وساپا \nامروز هنوز اصلاحی است به نظرم و از فردا بصورت پله ای خرید"
"457858097,2025-05-27T06:43:11Z,1404/03/06 10:13,soltan,vahidsoltan,twit,#وپسا همچنان حجم مبنای یک در دست رس هست برای وپسا"
"457858076,2025-05-27T06:42:57Z,1404/03/06 10:12,یزدان ابراهیمی,yazdanebrahimi,twit,#شاخص_بورس \n#خودرو \n#خساپا \n\n// خودرو-خساپا ،،، درگیر بین جدال موافقان و مخالفان خصوصی سازی ،،، ظاهرا\" تا پایان این جدال امیدی نیست!!!"
"457858073,2025-05-27T06:42:56Z,1404/03/06 10:12,Ali555,alipor55,twit,#وبملت بانک ملت ۱۶۳ تومان سود \nبانک صادرات ۱۳ تومان سود \nبانک تجارت  ۳۰ تومان سود\nاعلام میکنند."
"457858051,2025-05-27T06:42:34Z,1404/03/06 10:12,Royal,royaladres,twit,#شفارا سهم را خیلی عالی دارن مدیریت میکنن\nاینکه رو به بالا میخرن\nو اینکه صف نمیچینن\nمعمولا زمانهایی که هدف جمع کردن سهم هست این کارها را میکنن"
"457858037,2025-05-27T06:42:28Z,1404/03/06 10:12,Nima A,nimaximus,twit,#خودرو \nایران خودرو داره به حمایت تکنیکال نزدیک میشه. (در حال حاضر به شدت متاثر از اخبار مذاکره و واگذاری سهام تودلی)\n\nافشای ریسک: پیش از اقدام به خرید سهام نیاز به تحلیل صورت های مالی و بررسی عوامل بنیادی، تعیین حمایت و مقاومت های چارت با استفاده از تحلیل تکنیکال، نقطه ورود مناسب، حد ضرر، حد سود، تعیین ریسک و حجم مناسب می باشد. معامله در بازارهای مالی با ریسک همراه بوده و ممکن است به ایجاد ضرر یا از دست رفتن سرمایه منجر شود."
"457858017,2025-05-27T06:42:23Z,1404/03/06 10:12,تحلیل,jafar12345,twit,#ثاخت حقوقی اصلیش در این 3 ماه اخیر فقط خریداربوده این علامت خوبی هست حداقل شناوری سه روز به روز داره کمتر میشه"
